doc_name,MSTTR-100,TTR-100-sliding,Compressibility,Readability,Mean sentence length,Mean word length,Noun/Word ratio
ABDALLAH_noWikiID,0.7138335809806838,0.7142565246487038,2.195068048483416,72.05394973996819,15.976109215017065,5.05492060101118,0.1827956989247312
ABU_TELFAN_Q335418,0.7321659324522779,0.7324835871751968,2.1311915757230424,60.53384380716007,21.537483882851355,5.209566652697837,0.19252182985965602
ADAMS_ERSTES_ERWACHEN_UND_ERSTE_SEELIGE_NAECHTE_noWikiID,0.7492592592592594,0.7500558243394077,2.1948805353694563,74.09122296902397,14.146341463414634,5.1125,0.22241379310344828
ADDRICH_IM_MOOS_noWikiID,0.7252808112324496,0.7255388938761017,2.1715843927268055,73.74279098137806,14.225863236289777,5.230341624070743,0.20265948333301606
ADELE_noWikiID,0.6936865342163353,0.6932758506333827,2.194042688491846,71.28581865929712,18.239477503628446,5.05482613193284,0.16132198084931434
AESTHETISCHE_FELDZUEGE_noWikiID,0.7036960000000003,0.7044063430089299,2.275105868922491,45.94270852808458,32.24407582938389,5.5603549643565815,0.22719923568751377
AGATHODAEMON_noWikiID,0.7366977225672882,0.7363347830589455,2.223383270772579,48.328379988207814,29.263568641362184,5.3443401944383835,0.18723785972313137
AGNES_VON_LILIEN_Q105642294,0.740548387096775,0.74087889511559,2.1981022202086327,69.99965603857359,17.265433426543343,5.228051378524175,0.20058056237307983
AHNUNG_UND_GEGENWART_Q402329,0.7369759143621782,0.7369430407999863,2.2218904838043816,70.38876385457473,18.191333708497467,5.132380539916269,0.17812287322897977
ALSO_SPRACH_ZARATHUSTRA_Q199774,0.6746989247311843,0.6746700294693629,2.2674709766680192,82.26358244715829,12.480353634577604,4.874603174603174,0.19487078577987668
ALTERSHAUSEN_noWikiID,0.721590909090909,0.7219054125863373,2.1843781015956014,66.98010033927744,20.04724409448819,5.118557012508309,0.1883497492295607
ALTE_NESTER_Q436036,0.7359058341862854,0.7363460081495631,2.1235607028588714,69.37275389470345,19.19838523644752,4.994761126598097,0.16525082607389607
AMANDA_UND_EDUARD_noWikiID,0.7151470588235299,0.7142029080322538,2.21997673257631,68.73864373818786,18.509468317552805,5.080252621638106,0.17170008066578787
AMAZONENSCHLACHT_noWikiID,0.7022374429223747,0.703394810306136,2.153820492448799,79.03487029155046,10.51357733175915,5.183773161145424,0.1764177428411005
ANDREA_DELFIN_Q28054637,0.7327355623100301,0.7317491106989604,2.1495962997719498,74.18471999161027,16.914285714285715,4.986767552349112,0.18352336711711711
ANDROGYNE_noWikiID,0.687606382978723,0.6901798004588044,2.2452793776657405,65.41266627224779,23.187948350071736,5.196324712288083,0.2103081301819082
ANGELA_BORGIA_noWikiID,0.7252968036529682,0.7255091407677982,2.1765372184939813,68.90424775171161,17.00369856680536,5.313330976916175,0.19742244215449034
ANNA_noWikiID,0.7503238095238091,0.7512956769478398,2.1344039081852384,67.25261988396838,15.892364793213149,5.273657402773607,0.1793725464028737
ANTON_REISER_Q593385,0.7289800000000035,0.7293772048575322,2.2478944603550977,53.507162752802756,31.162322274881518,5.160914033686932,0.1765332116649557
AN_HEILIGEN_WASSERN_noWikiID,0.7065602836879452,0.7067978031533482,2.116280655379548,78.66365171410051,16.109410332231693,4.866239080906568,0.1836243291978448
AQUIS_SUBMERSUS_Q623355,0.7472377622377627,0.7478091699383098,2.1709367653602576,68.27304265407935,16.1663313212609,4.941379024228344,0.1778542980418188
ARBEIT_noWikiID,0.6813650793650797,0.6818030843486366,2.21766216926061,79.52773428243957,11.255436401549002,5.077651916154986,0.17241196787042307
ARDINGHELLO_noWikiID,0.7487146529562969,0.7481282143591516,2.16428965050619,65.25018409331203,17.310027285129603,5.195249541899001,0.20439185860934328
ARDISTAN_UND_DSCHINNISTAN_Q639501,0.6972514619883127,0.6973673923004481,2.2220465128728293,77.4434852454964,13.546580852775543,4.9587131717572435,0.14696764538198404
ARIEL'S_OFFENBARUNGEN_noWikiID,0.7019305856832971,0.7021875067897401,2.127735420497332,78.35703725001201,10.832609325224443,4.825477877289132,0.2211201711001203
ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID,0.7456944444444442,0.7457639287086765,2.178029867161343,51.1451313325595,26.2461247296323,5.316814718415531,0.17808788333499298
"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",0.7302458158995881,0.7302747816080641,2.25379103625175,58.04949834365581,18.37907261203158,5.063811765275315,0.19234283017612216
ASIATISCHE_BANISE_noWikiID,0.7513310580204782,0.7510067402839061,2.2047388556064385,60.98615962082455,19.605693614344133,5.371013934682679,0.20325222818544278
ASPASIA_noWikiID,0.715021570319251,0.7151186701012525,2.2121869548481907,63.86892296843854,20.370868522573247,5.424865772327347,0.20320713287643888
AUCH_EINER_Q758582,0.7237480798771199,0.7235114664100118,2.112316183892354,69.26732510499565,16.26142208774584,5.215149598094671,0.19824848665277364
AUF_DEM_STAATSHOF_noWikiID,0.7393750000000002,0.739009185836541,2.1731503522838627,70.08948093649286,16.79109062980031,5.038422834141433,0.17711096880431798
AUF_DER_UNIVERSITAET_Q15792139,0.7344635193133051,0.731957617263205,2.1853136827442174,74.27585220038524,13.805928016937191,5.073761692991872,0.17318407197260133
AUF_DER_WEGWACHT_noWikiID,0.7098244473342049,0.7099159642002275,2.1962210215514326,73.72851809199206,16.10268762677485,5.17716526134297,0.1722590498984396
AUF_ZWEI_PLANETEN_Q4310936,0.7090112994350298,0.7091622706206331,2.2496137343900853,70.29201057938585,15.218866644044791,5.262187984258464,0.18616499442586398
AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID,0.7588072018004486,0.7584258856362317,2.1868673041723334,48.76268876979893,30.664134136756616,5.27359562561408,0.1896620957751292
AUS_DEM_BOEHMERWALDE_noWikiID,0.7224142480211087,0.7222075282441615,2.1122627489449197,73.25102267457927,13.330513850708394,5.226078680203046,0.21465736040609137
AUS_DEM_LEBEN_EINER_FRAU_Q101323690,0.739139784946236,0.7382010980729647,2.126426132491913,67.07781009884985,16.19738651994498,5.318755042248736,0.20992739161819032
AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658,0.7302120141342759,0.7289840271396929,2.2091428490625895,72.25780276745402,21.112627986348123,4.851068989209069,0.1658583899127061
AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID,0.7146874999999996,0.7135754248365838,2.1463954725387207,67.12158220017213,17.951541850220263,5.218711656441718,0.2001840490797546
AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681,0.693456790123457,0.6911510880316145,2.2602537134830087,64.2903864678089,23.38917089678511,4.695941546697533,0.17478116183172973
AUS_EINER_FAMILIE_noWikiID,0.6805442176870752,0.679953637417316,2.1906885272027323,81.41500398902141,16.481171548117153,4.646272319539646,0.15063044766015063
AUS_GUTER_FAMILIE_noWikiID,0.7144924154025679,0.713973039587923,2.151160808664956,76.12090929170441,13.442153493699886,5.2045164039198974,0.18003124556171
AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377,0.7427831827658128,0.7425225040490412,2.1786804492005785,54.708242277990436,23.634905480236778,5.466047537487073,0.17618520553257497
AUS_TROTZKOPFS_EHE_noWikiID,0.7263879598662203,0.7265427944893856,2.151261397657341,71.66056695693172,18.343046846182222,5.07605526172904,0.15783864221364222
BAHNWAERTER_THIEL_Q803617,0.7187912087912086,0.7186958919216568,2.1495325113538613,74.51460426306328,14.388732394366198,5.244061602714696,0.19903419472722528
BARBAROSSA_noWikiID,0.7235000000000001,0.7218813230967551,2.1642006868155734,69.34887905337165,22.304832713754646,4.775333333333333,0.15933333333333333
BEATRICE_noWikiID,0.7219742489270381,0.7208853092783076,2.187441523530233,75.18312380330279,18.189140271493212,4.847106821234887,0.1532912085178367
BEBUQUIN_Q30134038,0.6958860759493669,0.6953181326029764,2.1532106607174915,73.91266978285098,11.580500894454383,5.273963080250251,0.2004325326330424
BELPHEGOR_noWikiID,0.7337706422018362,0.7337796337937974,2.1837504813246054,59.38134115518987,21.149568769859282,5.322641225961538,0.19348607608520685
BILDER_UND_GESCHICHTEN_AUS_SCHWABEN_Q15788617,0.7384984025559118,0.7377081424340141,2.182326209554917,61.67697058152571,20.12834625969477,5.195841050054069,0.1999552533777485
BLUMEN_noWikiID,0.6725000000000001,0.6741784274193701,2.251020755570615,82.9610909757481,13.896694214876034,4.6235504014272975,0.13886410942610763
BOZENA_noWikiID,0.7223890339425599,0.7229833431315212,2.1084977148253503,73.23355419190051,15.424249877029022,5.2007972574344254,0.18322570357968587
BRIEFE_EINES_NARREN_UND_EINER_NAERRIN_noWikiID,0.7355306427503742,0.7353325259412189,2.1197155132827774,67.47656786360565,18.292380952380952,5.310546502143316,0.2104614637024696
BRIGITTA_(STIFTER)_Q539511,0.6999999999999993,0.7000790410839517,2.240142297514917,67.87383363148798,23.931076178960097,4.917891971097974,0.16744985094234754
BUDDENBROOKS_Q326909,0.7209155645981705,0.7213699857463248,2.126273081472251,64.57296862036813,17.519239177962397,5.313666030224751,0.18592839404490036
BULEMANNS_HAUS_Q1003556,0.7389873417721519,0.7385867895545059,2.239170406353972,70.67967119178653,16.545232273838632,5.187971035909561,0.20274863307226246
BUNTE_STEINE_Q1009887,0.672525684931507,0.6725760716855701,2.3196933915371254,67.55397435883432,23.532079905992948,4.926674589779185,0.18390276543259196
CABANIS_noWikiID,0.7028713910761244,0.7026399420277664,2.1559922527235034,75.4839081423334,15.20741177627052,5.083630134772632,0.19139652887754113
CARSTEN_CURATOR_Q1045516,0.7338333333333329,0.7327749739311766,2.1683543934673537,71.0715388607418,14.154668567355666,5.070194873860718,0.1757893146684123
CHRISTA_RUHLAND_noWikiID,0.7019714656290537,0.7023116680735323,2.1078316671609865,75.66880516491861,11.770117078609923,5.22044683034657,0.18684771453382806
CLEMENTINE_noWikiID,0.7102010050251254,0.7095786220412428,2.2542299388242992,70.328092017384,18.19689673622258,4.981270214642752,0.15601293737136138
CÉCILE_noWikiID,0.7107111111111118,0.7109955361777555,2.103979114580427,72.01873664996899,15.179852176293457,5.2073144341051725,0.17158984346822478
DAPHNIS_noWikiID,0.6494979079497901,0.649053453050252,2.2934489412752543,79.02667518547415,13.160161507402423,4.668592759255471,0.18735937819595008
DAS_ALTE_HAUS_noWikiID,0.7181052631578949,0.717499468424388,2.2648435119879857,68.45583515922635,20.21323529411765,5.213410937310537,0.18709833878986298
DAS_AMULETT_Q1167148,0.7393805309734515,0.7376111777510957,2.1289370878362175,70.97896390009323,17.546046511627907,5.225267734068497,0.18773194783161912
DAS_BLUETHENALTER_DER_EMPFINDUNG_noWikiID,0.7312903225806452,0.7330378926913365,2.207927928861636,67.80054118967439,16.290983606557376,5.4271069182389935,0.1969182389937107
DAS_BUCH_LE_GRAND_noWikiID,0.6962318840579708,0.6964349051130757,2.123163721757072,57.97753851401397,27.886347886347885,5.204696819085487,0.1864065606361829
DAS_DUELL_noWikiID,0.7122787610619468,0.7133428470285914,2.1739820902777014,76.69637932059047,13.588127519237815,5.1658216924653475,0.155250525861604
DAS_ERDBEBEN_IN_CHILI_Q1167748,0.7152307692307691,0.7141803150834407,2.229442540014798,58.247567868500695,22.12295081967213,5.2797332345313075,0.18340125972582438
DAS_ERDBEERIMAREILI_noWikiID,0.6872282608695656,0.6875389900752168,2.2866491994777407,70.84931007240793,20.33893919793014,4.929461900521562,0.16874443455031166
DAS_FRAEULEIN_VON_SCUDERI_Q358642,0.7206834532374099,0.7201192534946876,2.155701080220306,68.06605788775963,20.03076923076923,5.187446663253115,0.1822836661546339
DAS_GEHEIMNISS_DES_KOSMOPOLITEN-ORDENS_noWikiID,0.7340449438202247,0.7363936086418297,2.2182926992161582,36.074127010836634,32.10699588477366,5.668802871058703,0.20968982312227635
DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID,0.7516068052930048,0.7516506792295458,2.1416426357747893,65.91842446398103,19.34420526201348,5.35600917224945,0.18803111370891595
DAS_GEMEINDEKIND_Q1168304,0.7064668367346938,0.7071794348148212,2.146913380104086,75.30830450704056,15.614952357683851,5.009622606083364,0.17303479784703968
DAS_GESPENST_noWikiID,0.7108733624454147,0.7109795078377716,2.1547047338111835,76.93460203068241,13.225806451612904,5.087967479674797,0.1450948509485095
DAS_GLUECK_Q3209153,0.7377215189873418,0.7380223305683768,2.148515967753532,59.147071176581534,22.322314049586776,5.211896828335185,0.1767740343082809
DAS_GOLDMACHERDORF_Q114357971,0.7132661290322592,0.7131260083897886,2.2155333772137813,74.19112980438807,15.85960960960961,5.042674556213018,0.19654437869822486
DAS_HEIMWEH_Q1168923,0.7238383838383838,0.7241632053489954,2.1337778448572116,72.86152916069828,17.022774327122153,5.004986621260034,0.17453174410119193
DAS_HEXAMERON_VON_ROSENHAIN_noWikiID,0.7345233644859815,0.7347999999999977,2.2354975735057567,54.59010325667636,26.455180442374854,5.343432343234324,0.17522552255225524
DAS_HOELZERNE_BEIN_noWikiID,0.7021428571428571,0.7082962394474241,0.0,84.52194791101468,10.504504504504505,4.716123499142367,0.1998284734133791
DAS_JUDENGRAB_Q18411268,0.7219444444444442,0.720940732457352,2.221831420854629,60.41591844317885,26.387931034482758,5.151747794838288,0.18098660568441685
DAS_JUNGE_EUROPA_noWikiID,0.7276228733459431,0.7275355058252347,2.140575184997244,65.68367155164569,20.058212290502794,5.195843383225361,0.18657427264776824
DAS_KAJUETENBUCH_noWikiID,0.694896142433234,0.6947041795631119,2.1966643966005144,69.74254609491503,16.449321266968326,5.275493081726405,0.18040693569535757
DAS_KLOSTER_BEI_SENDOMIR_Q1169335,0.7269999999999998,0.726350031937206,2.2041635186662343,72.5963714801537,15.145424836601308,5.290754126658755,0.20498435645700722
DAS_KREUZ_IM_VENN_noWikiID,0.7090642201834886,0.7082332372753934,2.19434660340966,81.18142603133754,11.92418579818473,4.902077549923883,0.17078221545625505
DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID,0.7120431893687706,0.7127523362931533,2.1889176035176576,75.05940574714029,15.487091757387248,4.925609045811492,0.18260328171757947
DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894,0.7117331499312265,0.711685394804733,2.2315112125388965,61.11038690771562,21.4054856743536,5.361411956743522,0.1852030197918792
DAS_LEIDEN_EINES_KNABEN_Q1169610,0.7323902439024391,0.7338618462892829,2.1395966012178245,72.65609867430418,16.128971962616824,5.31417313709584,0.19567736701819446
DAS_MAEDCHEN_VON_TREPPI_Q28071194,0.7038364779874221,0.703985076514462,2.167909372063391,80.75329209987902,15.410798122065728,4.758796648895659,0.16450875856816452
DAS_MAERCHEN_DER_672._NACHT_Q1169916,0.7019718309859155,0.6990664400056459,2.241763368718471,64.7969307793799,22.140845070422536,5.0715648854961835,0.1919529262086514
DAS_MARMORBILD_Q1169722,0.7457042253521128,0.7468449273317401,2.1707937095589886,67.05393702709642,18.210134128166914,5.30084294950487,0.17996562730174318
DAS_NATURFORSCHERSCHIFF_noWikiID,0.7531111111111085,0.7539419082744603,2.1540534413729215,63.213979639293555,18.92877560743211,5.489271736531467,0.21647181707209645
DAS_NUSS-KERNEN_noWikiID,0.7150943396226416,0.7124037854889465,2.131891239557968,82.06591676839176,8.244260204081632,4.929372630927516,0.18333720120677652
DAS_ODFELD_Q1169997,0.7269522471910113,0.7265310628005945,2.1227630207071786,65.62385411112129,19.034428300694884,5.198861656406087,0.2033088296301213
DAS_RECHT_DER_MUTTER_noWikiID,0.6788246628131033,0.6788319008710556,2.1942013415018216,78.41915515017523,14.316354344122658,4.977807394362007,0.17171008008377261
DAS_SANCTUS_Q1170225,0.728904109589041,0.726401875603363,2.1445567739681763,59.73484211316543,25.337448559670783,5.31411401656651,0.1970115315900601
DAS_SCHAEDLICHE_noWikiID,0.7065020576131684,0.7068872366790236,2.13524819089387,79.14514413864964,13.288180610889775,5.050319808115131,0.16540075954427344
DAS_SCHATZHAUS_DES_KOENIGS_noWikiID,0.717040527803959,0.7172142432786764,2.1297994996306397,73.55851394928662,15.085474567383324,5.1765387467556545,0.1891337597330367
DAS_SCHLOSS_DUERANDE_Q1170280,0.7324691358024691,0.732011889281068,2.1782534336761312,70.32849806502959,18.913888888888888,4.977970333382288,0.18482890292260243
DAS_SCHWEIGEN_IM_WALDE_noWikiID,0.7082134570765686,0.7076556249371274,2.12126873638072,81.55093681517913,11.507625272331154,4.8954846648996595,0.19142370314274895
DAS_STEINERNE_HERZ_noWikiID,0.7262499999999998,0.7239318706697327,2.1191028544694377,65.46552521888947,23.482288828337875,5.278602924112323,0.1911116268275702
DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535,0.7487071240105537,0.7489220274450676,2.0821380485380607,72.64832009633155,18.94114114114114,4.88454830833624,0.2006849097885024
DAS_URTEIL_(KAFKA)_Q278998,0.6946808510638297,0.6967087254063228,2.2616090514959253,74.42206889727551,17.427947598253276,5.028814833375094,0.1533450263091957
DAS_VERLASSENE_HAUS_noWikiID,0.7020731707317073,0.7006313069160544,2.1448828017998447,80.52338619717388,13.948559670781894,4.937011358607465,0.1833603776368196
DAS_VERLORENE_LACHEN_Q1171678,0.7443292682926834,0.7435782084541461,2.193586545882916,55.07832114946736,26.853839037927845,5.371731716559303,0.18643425539977265
DAS_VERMAECHTNIS_DES_INKA_noWikiID,0.7089883268482482,0.7077266338720586,2.1851552993444083,74.85475013290082,13.788373612018288,5.0265277119848415,0.16257697773567029
DAS_WALDROESCHEN_noWikiID,0.6700671892497246,0.6706872203775073,2.1935117564550057,80.12210953973256,12.998177283192632,4.930992235703953,0.1569379967968825
DAS_WEIBERDORF_noWikiID,0.7043739837398378,0.7057943849135349,2.1384539427827822,82.63137531815697,10.6682629516761,4.909732707610692,0.18326872066925118
DAS_ZAUBERSCHLOSS_noWikiID,0.7288535031847128,0.7288947452483368,2.223107747487122,65.74191933160034,19.61601186063751,5.198359912327111,0.1782934018592699
DEN_STEIN_DER_WEISEN_noWikiID,0.7316666666666668,0.7316817188637845,2.213396667577902,59.0961309482809,23.702380952380953,5.1375355767620965,0.18340867235894862
DER_ALTE_VOM_BERGE_noWikiID,0.7152879581151833,0.7158005511087401,2.1463998094996115,69.69784966878841,21.178360655737706,5.023345821593336,0.17094466978357123
DER_AMERIKAMUEDE_noWikiID,0.7467224759005584,0.7466455220851148,2.096920530605179,67.04319689508756,15.540400775694893,5.474171484939061,0.21366475128797827
DER_AMTMANN_VON_HOHENWEILER_noWikiID,0.724869694713331,0.724957501806466,2.199744906005251,60.09998040665636,24.491568836712915,5.110403248999939,0.16729560844670263
DER_APOSTEL_(HAUPTMANN)_Q28131950,0.7023728813559322,0.7014836190799467,2.1311626873375427,80.20301414654774,11.952038369304557,5.060192616372392,0.1952247191011236
DER_ARME_SPIELMANN_Q1198306,0.7149162011173184,0.71307868815756,2.1762441120516787,74.3392572165599,15.994703389830509,5.057553480362938,0.17809126432214054
DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283,0.716739367502728,0.7169301163818235,2.1240819605034886,67.38177095306548,20.636040470330872,5.070071290382423,0.17902101608671456
DER_BAUERNSPIEGEL_noWikiID,0.7030049261083808,0.7032077842872674,2.2289631008500557,67.52566384215277,16.67836328314716,4.9192789854544925,0.1656486826874777
DER_BESUCH_noWikiID,0.688972602739726,0.6894314518894074,2.1886369903921,74.67371176823363,20.45,4.706682966585167,0.15370823145884271
DER_BLONDE_ECKBERT_Q1198407,0.7124000000000001,0.712858493113672,2.2694190449041876,68.36135462372253,21.313531353135314,4.91065345308145,0.15298854134406936
DER_BUETTNERBAUER_noWikiID,0.7281281138790068,0.7284111304199331,2.1388167275932695,76.73935598594315,12.2349173553719,5.143058581150683,0.1925122853234713
DER_CONDOR_Q19156156,0.7112941176470589,0.7143746288157442,2.1613511313443747,62.97548599181198,23.6843853820598,5.055828306915416,0.1822134941787067
DER_DRAEUMLING_Q1193032,0.7246097201767304,0.7251140281092728,2.1559868170542043,66.5959679878049,17.7228311932352,5.2151478202477515,0.18895898496174168
DER_EINSAME_noWikiID,0.7000529100529104,0.7007592925976621,2.1454053010709244,76.32152932442467,18.328931572629052,4.703694000523972,0.17251768404506157
DER_FALSCHE_WOLDEMAR_noWikiID,0.6815612431444423,0.6819422666241439,2.1984002560090965,84.1746062091126,12.843077819877587,4.736087471575822,0.18792863205384822
DER_FAUST_DER_MORGENLAENDER_noWikiID,0.7080932203389847,0.7072497738068673,2.2267537136977404,70.84556080667758,16.474440453163858,5.014105768101843,0.19124134113818955
DER_FINDLING_noWikiID,0.6976712328767123,0.6993028413028141,2.1812340083756694,47.2226669670452,29.83582089552239,5.104719026179756,0.1855927963981991
DER_FREIHOF_VON_AARAU_noWikiID,0.7272473867595813,0.7277444965401879,2.124014903556278,72.30494611345688,15.176706183915412,5.282203667148723,0.20627447668711008
DER_FROMME_SPRUCH_noWikiID,0.6476470588235291,0.6475439204407439,2.3099702596908807,76.9020469297128,17.093681917211327,4.902668026170447,0.1699804571331464
DER_GEHUELFE_Q1193785,0.7084703196347052,0.709283292038258,2.1683936802458703,71.75320717504397,16.650711221494696,5.179957963251746,0.1667751471266238
DER_GEISTERSEHER_Q1193812,0.7163180827886715,0.7161800253064964,2.196444472876921,71.6995107065401,16.281276595744682,5.162280128590471,0.17869370899871934
DER_GENIUS_noWikiID,0.7221342685370816,0.722062089701904,2.192359874833592,69.53331290379943,17.463946280991735,5.172498240176042,0.1705698280400589
DER_GOLDNE_SPIEGEL_noWikiID,0.7391935483870975,0.7392149047401995,2.219392480792885,51.70743618156038,25.82941798941799,5.4677001737078434,0.20953098882370294
DER_GOLDNE_TOPF_Q785009,0.7116571428571413,0.7117650085763038,2.2193895260312373,60.89113181826153,25.708480565371026,5.256889560854924,0.1846952099512061
DER_GOTTSUCHER_Q55978264,0.7001586252478557,0.700370698547885,2.141371665677228,78.62092213270742,14.977562955006563,4.9169614967807735,0.19614811509438473
DER_GRUENE_HEINRICH_Q1198871,0.7416726795670725,0.7419584037268465,2.23310437099974,52.184995264322424,28.281983506026645,5.378539838723546,0.1804808386076541
DER_HEILIGE_Q1194176,0.7510691823899365,0.7515067083797121,2.160603046868443,70.02056445783134,20.019295706705257,5.200915662650602,0.21151807228915662
DER_HEIZER_noWikiID,0.7115833333333333,0.7123220536756006,2.2407465404650027,68.07602644701215,21.971922246220302,5.132900815885186,0.16966479897768602
DER_HERR_ETATSRAT_Q15805136,0.7718787878787883,0.7709813197477187,2.1884380879352276,63.69867126049088,16.29185520361991,5.320927648937648,0.1802527426746285
DER_HEXENMEISTER_noWikiID,0.731578947368421,0.7308846564613568,2.1822641873225184,66.31648011267639,21.8646288209607,5.135809866187338,0.19292989814260036
DER_HEXENSABBAT_noWikiID,0.7150245700245726,0.7151866286360961,2.209704262786218,67.6867309916742,19.85854503464203,5.137405689863205,0.18210495711585986
DER_HOCHWALD_Q1194364,0.7104986876640416,0.7104380867232499,2.1708794325434453,57.44857644795009,28.09646017699115,5.076884311316892,0.18217896626665406
DER_HUNGERPASTOR_Q1194487,0.7245427196149274,0.7241705693268765,2.169369991878122,66.26550797786716,19.299500607369417,5.163131429690396,0.19535631862367997
DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID,0.7584213759213725,0.7580435717532981,2.2038016401256106,54.87663283068699,30.03710771840543,5.33108608944266,0.17755815184779922
